pk_dt_abertura,data,ano,mes,nu_mes
1,30/07/2010,2010,JUL,7
9958,12/11/1982,1982,NOV,11
5,04/04/1996,1996,ABR,4
12460,05/01/1988,1988,JAN,1
9,14/10/1994,1994,OUT,10
11,27/10/1995,1995,OUT,10
13203,04/07/1972,1972,JUL,7
15,25/06/1982,1982,JUN,6
13510,17/02/1987,1987,FEV,2
19,15/04/1986,1986,ABR,4
21,24/04/2003,2003,ABR,4
9897,26/08/2005,2005,AGO,8
10373,03/02/2004,2004,FEV,2
10961,23/02/1996,1996,FEV,2
11233,06/06/1994,1994,JUN,6
12416,11/03/1980,1980,MAR,3
12716,14/01/2002,2002,JAN,1
12849,25/06/1997,1997,JUN,6
37,05/01/2001,2001,JAN,1
39,14/11/1973,1973,NOV,11
41,06/01/2006,2006,JAN,1
13120,22/11/2010,2010,NOV,11
45,12/02/1996,1996,FEV,2
13228,28/12/1977,1977,DEZ,12
49,30/06/2009,2009,JUN,6
51,21/03/1994,1994,MAR,3
53,11/08/1983,1983,AGO,8
13588,05/05/2010,2010,MAI,5
15019,07/02/1990,1990,FEV,2
59,24/03/1988,1988,MAR,3
3212,09/11/2000,2000,NOV,11
63,20/05/1997,1997,MAI,5
3990,28/11/2006,2006,NOV,11
67,20/02/1975,1975,FEV,2
69,30/04/2009,2009,ABR,4
7862,17/11/1995,1995,NOV,11
73,31/03/2004,2004,MAR,3
75,30/08/2010,2010,AGO,8
77,12/12/2008,2008,DEZ,12
79,25/08/2009,2009,AGO,8
81,16/08/1978,1978,AGO,8
83,30/03/1988,1988,MAR,3
9954,02/02/1967,1967,FEV,2
87,13/03/2008,2008,MAR,3
89,09/01/1973,1973,JAN,1
10257,25/09/2000,2000,SET,9
93,07/06/2001,2001,JUN,6
10554,15/07/1988,1988,JUL,7
97,28/11/2002,2002,NOV,11
11108,17/12/2007,2007,DEZ,12
101,03/05/1993,1993,MAI,5
11267,03/03/1994,1994,MAR,3
105,08/07/2008,2008,JUL,7
107,07/02/2007,2007,FEV,2
12154,03/10/2002,2002,OUT,10
12377,09/04/1976,1976,ABR,4
12390,31/05/1982,1982,MAI,5
115,02/01/1992,1992,JAN,1
117,05/02/1981,1981,FEV,2
119,31/10/1983,1983,OUT,10
121,13/01/2011,2011,JAN,1
123,29/03/1994,1994,MAR,3
125,11/09/1992,1992,SET,9
127,20/05/2010,2010,MAI,5
12816,07/03/2007,2007,MAR,3
12870,20/07/1984,1984,JUL,7
12921,14/05/2004,2004,MAI,5
135,22/11/1988,1988,NOV,11
137,13/12/1985,1985,DEZ,12
139,22/11/2001,2001,NOV,11
141,13/04/1983,1983,ABR,4
13093,12/09/1988,1988,SET,9
145,14/11/2007,2007,NOV,11
13184,29/01/2002,2002,JAN,1
149,11/09/2002,2002,SET,9
151,03/12/2002,2002,DEZ,12
13252,20/07/1992,1992,JUL,7
13263,12/10/1978,1978,OUT,10
157,23/09/1986,1986,SET,9
159,20/06/1986,1986,JUN,6
161,31/12/1965,1965,DEZ,12
163,04/10/1982,1982,OUT,10
13481,12/09/1991,1991,SET,9
167,30/05/1984,1984,MAI,5
169,26/07/2006,2006,JUL,7
171,10/10/1977,1977,OUT,10
173,18/02/2002,2002,FEV,2
175,16/09/2010,2010,SET,9
177,24/03/2008,2008,MAR,3
13951,18/09/2010,2010,SET,9
14131,10/09/1993,1993,SET,9
14359,03/09/1993,1993,SET,9
185,25/03/2002,2002,MAR,3
14463,05/08/1993,1993,AGO,8
14629,11/05/1990,1990,MAI,5
191,30/11/1994,1994,NOV,11
14940,26/03/2007,2007,MAR,3
15096,08/11/2008,2008,NOV,11
3070,06/02/1987,1987,FEV,2
3103,23/10/2010,2010,OUT,10
3226,02/12/2004,2004,DEZ,12
203,17/01/2012,2012,JAN,1
3910,16/05/2001,2001,MAI,5
4127,10/05/2010,2010,MAI,5
5183,09/07/1985,1985,JUL,7
6323,18/11/2002,2002,NOV,11
7359,15/02/1979,1979,FEV,2
215,30/10/2008,2008,OUT,10
217,14/05/2009,2009,MAI,5
8015,28/04/2011,2011,ABR,4
9120,10/08/1992,1992,AGO,8
9221,22/01/1987,1987,JAN,1
9276,06/10/2006,2006,OUT,10
9419,04/02/1986,1986,FEV,2
228,16/08/2006,2006,AGO,8
230,16/07/1997,1997,JUL,7
232,03/09/1999,1999,SET,9
9597,27/04/1983,1983,ABR,4
3722,14/08/2011,2011,AGO,8
9664,09/08/2012,2012,AGO,8
239,19/02/2004,2004,FEV,2
241,23/08/1996,1996,AGO,8
9875,28/09/2000,2000,SET,9
245,25/10/1994,1994,OUT,10
247,11/01/1982,1982,JAN,1
9968,18/12/1986,1986,DEZ,12
10138,23/05/1980,1980,MAI,5
10212,23/03/2006,2006,MAR,3
255,03/01/2002,2002,JAN,1
257,16/04/1992,1992,ABR,4
10353,01/08/1990,1990,AGO,8
10379,26/07/2005,2005,JUL,7
263,15/12/1988,1988,DEZ,12
265,20/09/2010,2010,SET,9
267,22/03/2006,2006,MAR,3
269,05/02/1997,1997,FEV,2
271,30/10/2006,2006,OUT,10
273,30/12/1993,1993,DEZ,12
10681,15/05/2007,2007,MAI,5
10714,16/06/2005,2005,JUN,6
10888,25/05/1990,1990,MAI,5
281,12/11/2003,2003,NOV,11
283,05/01/2006,2006,JAN,1
11088,17/05/1971,1971,MAI,5
11159,30/08/1999,1999,AGO,8
289,31/01/1973,1973,JAN,1
291,08/02/2008,2008,FEV,2
293,28/05/2007,2007,MAI,5
295,10/01/2008,2008,JAN,1
297,20/10/2006,2006,OUT,10
11376,09/06/1992,1992,JUN,6
11511,27/07/1977,1977,JUL,7
11539,19/09/1990,1990,SET,9
305,27/10/2006,2006,OUT,10
307,23/06/1988,1988,JUN,6
309,03/05/1988,1988,MAI,5
311,15/02/2007,2007,FEV,2
11702,30/04/1980,1980,ABR,4
11861,21/03/2007,2007,MAR,3
11914,27/04/1972,1972,ABR,4
11647,22/09/1995,1995,SET,9
11951,19/08/1985,1985,AGO,8
12160,16/12/2003,2003,DEZ,12
12279,23/11/1977,1977,NOV,11
12296,01/01/1991,1991,JAN,1
328,08/05/1979,1979,MAI,5
330,11/07/1983,1983,JUL,7
332,12/11/1976,1976,NOV,11
334,30/07/1975,1975,JUL,7
336,29/05/1985,1985,MAI,5
338,05/09/1989,1989,SET,9
340,13/08/1982,1982,AGO,8
12441,11/03/1988,1988,MAR,3
12481,19/02/2009,2009,FEV,2
346,10/11/1987,1987,NOV,11
348,06/09/1983,1983,SET,9
350,27/02/1985,1985,FEV,2
352,28/09/1976,1976,SET,9
354,12/12/1978,1978,DEZ,12
356,26/08/1986,1986,AGO,8
358,10/11/1982,1982,NOV,11
12774,07/04/1978,1978,ABR,4
362,01/11/1990,1990,NOV,11
12788,18/06/1987,1987,JUN,6
366,14/10/1993,1993,OUT,10
12805,12/03/1997,1997,MAR,3
370,10/05/1994,1994,MAI,5
372,13/08/1990,1990,AGO,8
12841,01/06/1971,1971,JUN,6
376,25/02/1987,1987,FEV,2
378,21/02/1994,1994,FEV,2
380,26/02/1992,1992,FEV,2
382,07/12/1992,1992,DEZ,12
384,31/10/1980,1980,OUT,10
386,29/07/1980,1980,JUL,7
12883,09/02/1993,1993,FEV,2
390,10/07/1989,1989,JUL,7
12900,22/05/1981,1981,MAI,5
394,10/05/1993,1993,MAI,5
396,04/12/1986,1986,DEZ,12
398,07/11/1990,1990,NOV,11
12944,11/12/2007,2007,DEZ,12
402,17/10/1983,1983,OUT,10
404,01/10/1979,1979,OUT,10
406,16/08/1991,1991,AGO,8
408,23/01/1991,1991,JAN,1
410,27/01/1971,1971,JAN,1
12996,03/02/1977,1977,FEV,2
414,05/06/1992,1992,JUN,6
416,02/09/1987,1987,SET,9
418,17/05/1977,1977,MAI,5
420,18/02/1983,1983,FEV,2
13053,12/01/1983,1983,JAN,1
424,04/10/1978,1978,OUT,10
426,01/08/1984,1984,AGO,8
13081,22/02/1995,1995,FEV,2
430,22/12/1981,1981,DEZ,12
189,20/06/1977,1977,JUN,6
433,20/12/1988,1988,DEZ,12
435,04/04/1986,1986,ABR,4
437,09/11/1989,1989,NOV,11
13177,28/04/2009,2009,ABR,4
441,25/01/1982,1982,JAN,1
443,27/11/1979,1979,NOV,11
13221,21/01/1987,1987,JAN,1
447,17/07/1989,1989,JUL,7
449,28/06/1988,1988,JUN,6
13258,10/12/1980,1980,DEZ,12
13260,06/06/1980,1980,JUN,6
455,10/10/1985,1985,OUT,10
457,17/08/1979,1979,AGO,8
459,28/08/1984,1984,AGO,8
461,09/11/1993,1993,NOV,11
13318,06/04/2005,2005,ABR,4
465,01/12/1986,1986,DEZ,12
467,26/09/1989,1989,SET,9
469,25/11/1993,1993,NOV,11
471,19/01/1994,1994,JAN,1
473,02/12/1993,1993,DEZ,12
475,02/07/1987,1987,JUL,7
13538,18/04/2001,2001,ABR,4
479,08/11/1993,1993,NOV,11
13609,17/02/2003,2003,FEV,2
483,14/11/1977,1977,NOV,11
485,12/03/1984,1984,MAR,3
487,07/05/1992,1992,MAI,5
489,18/03/1977,1977,MAR,3
13753,31/12/1997,1997,DEZ,12
493,18/06/1973,1973,JUN,6
495,26/02/1981,1981,FEV,2
497,21/03/2005,2005,MAR,3
499,25/10/1978,1978,OUT,10
501,01/07/1993,1993,JUL,7
503,12/06/1987,1987,JUN,6
505,24/02/1989,1989,FEV,2
507,06/07/1989,1989,JUL,7
13953,19/10/1969,1969,OUT,10
511,10/04/1997,1997,ABR,4
513,22/08/1990,1990,AGO,8
515,09/03/1981,1981,MAR,3
517,01/04/2005,2005,ABR,4
519,29/02/1984,1984,FEV,2
521,06/04/1990,1990,ABR,4
523,27/02/1980,1980,FEV,2
525,23/07/1985,1985,JUL,7
527,13/09/1996,1996,SET,9
529,22/02/1985,1985,FEV,2
531,23/09/1985,1985,SET,9
14140,16/12/2009,2009,DEZ,12
14204,28/02/1996,1996,FEV,2
537,23/10/2008,2008,OUT,10
14449,20/09/1989,1989,SET,9
541,19/02/2002,2002,FEV,2
543,28/06/2000,2000,JUN,6
14605,14/04/1976,1976,ABR,4
547,30/03/1995,1995,MAR,3
14635,18/03/1985,1985,MAR,3
14698,15/03/2007,2007,MAR,3
14765,02/08/2004,2004,AGO,8
555,29/03/2010,2010,MAR,3
14929,01/10/2008,2008,OUT,10
14977,12/06/1990,1990,JUN,6
561,04/01/2012,2012,JAN,1
15030,13/02/1992,1992,FEV,2
15110,29/11/1994,1994,NOV,11
567,01/06/1970,1970,JUN,6
569,23/06/2011,2011,JUN,6
13,15/09/1995,1995,SET,9
12784,05/12/1991,1991,DEZ,12
2762,25/06/2002,2002,JUN,6
2995,15/07/2004,2004,JUL,7
578,19/09/2011,2011,SET,9
580,06/04/1993,1993,ABR,4
582,12/11/2008,2008,NOV,11
3088,28/08/2007,2007,AGO,8
3158,14/05/2010,2010,MAI,5
588,11/03/1983,1983,MAR,3
3219,19/06/1990,1990,JUN,6
3235,15/03/2012,2012,MAR,3
594,19/07/2000,2000,JUL,7
596,24/08/1995,1995,AGO,8
3469,06/03/1991,1991,MAR,3
600,01/12/2008,2008,DEZ,12
3623,23/10/1989,1989,OUT,10
604,28/06/2011,2011,JUN,6
606,03/06/1991,1991,JUN,6
608,17/01/2006,2006,JAN,1
4105,02/02/2005,2005,FEV,2
612,02/03/2012,2012,MAR,3
4217,07/02/1994,1994,FEV,2
4249,10/09/1986,1986,SET,9
1916,18/04/2012,2012,ABR,4
4455,27/09/1973,1973,SET,9
5146,07/07/2010,2010,JUL,7
5367,07/03/1990,1990,MAR,3
5599,18/12/2002,2002,DEZ,12
5762,12/08/2004,2004,AGO,8
5884,22/09/2010,2010,SET,9
631,18/08/1993,1993,AGO,8
6165,19/06/2006,2006,JUN,6
6386,17/07/2008,2008,JUL,7
14609,15/05/1986,1986,MAI,5
6471,22/08/1997,1997,AGO,8
7092,06/01/2011,2011,JAN,1
7485,12/03/2009,2009,MAR,3
7592,14/04/2009,2009,ABR,4
7701,10/08/2006,2006,AGO,8
648,06/09/1966,1966,SET,9
7845,12/12/2003,2003,DEZ,12
652,03/08/2009,2009,AGO,8
8324,29/10/1992,1992,OUT,10
8727,26/02/2009,2009,FEV,2
8845,15/09/1994,1994,SET,9
8987,12/08/1992,1992,AGO,8
662,28/01/2008,2008,JAN,1
9037,13/08/1996,1996,AGO,8
9039,07/07/2008,2008,JUL,7
667,12/08/1977,1977,AGO,8
9077,30/07/2003,2003,JUL,7
9089,30/10/2000,2000,OUT,10
9094,16/03/1984,1984,MAR,3
675,24/03/2005,2005,MAR,3
9130,25/03/2004,2004,MAR,3
679,19/08/1991,1991,AGO,8
681,25/07/1977,1977,JUL,7
683,25/07/2001,2001,JUL,7
685,14/10/2004,2004,OUT,10
687,29/10/2010,2010,OUT,10
689,26/03/2001,2001,MAR,3
691,25/02/1986,1986,FEV,2
9286,12/08/1997,1997,AGO,8
695,12/02/2010,2010,FEV,2
9406,22/08/2002,2002,AGO,8
699,17/10/1994,1994,OUT,10
701,04/08/1995,1995,AGO,8
703,30/10/2003,2003,OUT,10
9470,14/08/2001,2001,AGO,8
9543,04/02/1974,1974,FEV,2
709,21/11/1994,1994,NOV,11
711,07/07/1995,1995,JUL,7
9595,31/05/1977,1977,MAI,5
715,17/07/1979,1979,JUL,7
717,19/01/1995,1995,JAN,1
9584,11/03/1993,1993,MAR,3
9620,09/12/2005,2005,DEZ,12
422,27/08/1986,1986,AGO,8
723,04/04/2005,2005,ABR,4
725,26/05/2004,2004,MAI,5
727,17/01/2003,2003,JAN,1
729,24/05/2004,2004,MAI,5
14232,04/12/1967,1967,DEZ,12
732,17/09/2012,2012,SET,9
9728,15/03/2004,2004,MAR,3
736,18/08/1998,1998,AGO,8
738,13/06/2011,2011,JUN,6
740,31/08/2005,2005,AGO,8
9893,22/01/1973,1973,JAN,1
9917,10/07/2007,2007,JUL,7
746,27/10/1999,1999,OUT,10
748,16/01/1999,1999,JAN,1
9961,15/09/1989,1989,SET,9
9970,05/04/2007,2007,ABR,4
9989,11/11/1975,1975,NOV,11
756,05/10/2004,2004,OUT,10
10018,01/03/2010,2010,MAR,3
10080,27/12/1995,1995,DEZ,12
10125,28/12/1982,1982,DEZ,12
12780,11/10/1982,1982,OUT,10
10177,29/12/1995,1995,DEZ,12
767,02/10/2012,2012,OUT,10
769,14/08/2002,2002,AGO,8
10243,16/02/1990,1990,FEV,2
773,30/08/2012,2012,AGO,8
775,22/01/2001,2001,JAN,1
777,09/09/1966,1966,SET,9
10294,07/11/1967,1967,NOV,11
10309,23/01/2006,2006,JAN,1
374,20/05/1993,1993,MAI,5
784,12/09/2006,2006,SET,9
10359,27/04/2007,2007,ABR,4
99,11/06/2010,2010,JUN,6
789,19/03/2011,2011,MAR,3
791,13/04/2009,2009,ABR,4
793,22/03/1988,1988,MAR,3
10404,24/10/1986,1986,OUT,10
797,13/09/2000,2000,SET,9
799,18/08/1987,1987,AGO,8
801,06/12/2006,2006,DEZ,12
803,17/06/1974,1974,JUN,6
10467,07/11/1996,1996,NOV,11
807,26/06/2001,2001,JUN,6
809,28/12/2009,2009,DEZ,12
10522,21/05/2008,2008,MAI,5
10542,14/07/1995,1995,JUL,7
815,13/01/1993,1993,JAN,1
817,05/03/1993,1993,MAR,3
819,06/05/2010,2010,MAI,5
10589,06/05/1998,1998,MAI,5
823,10/11/1983,1983,NOV,11
825,12/09/1996,1996,SET,9
827,17/11/2010,2010,NOV,11
10639,18/08/1983,1983,AGO,8
5859,22/02/2010,2010,FEV,2
10677,20/07/2009,2009,JUL,7
10687,08/05/1991,1991,MAI,5
10699,04/12/1998,1998,DEZ,12
838,03/02/1997,1997,FEV,2
10763,11/09/2006,2006,SET,9
842,13/10/1994,1994,OUT,10
844,17/08/1990,1990,AGO,8
10781,25/02/1977,1977,FEV,2
10798,03/03/2009,2009,MAR,3
850,11/03/1982,1982,MAR,3
852,20/04/2007,2007,ABR,4
10822,29/01/1988,1988,JAN,1
10884,06/02/1973,1973,FEV,2
858,29/08/2001,2001,AGO,8
10932,20/11/2006,2006,NOV,11
10959,11/05/1994,1994,MAI,5
10971,30/04/2003,2003,ABR,4
866,21/01/2002,2002,JAN,1
11034,23/02/1976,1976,FEV,2
11036,29/08/1989,1989,AGO,8
11042,26/04/1978,1978,ABR,4
11084,21/11/1997,1997,NOV,11
876,13/03/2007,2007,MAR,3
878,03/09/1991,1991,SET,9
11116,08/07/2009,2009,JUL,7
882,12/07/2004,2004,JUL,7
11151,07/04/1989,1989,ABR,4
886,12/12/2000,2000,DEZ,12
888,04/07/1989,1989,JUL,7
11188,28/12/1989,1989,DEZ,12
892,07/10/1977,1977,OUT,10
894,11/01/1979,1979,JAN,1
896,01/08/1997,1997,AGO,8
898,16/07/2008,2008,JUL,7
900,30/07/1982,1982,JUL,7
902,06/05/1988,1988,MAI,5
11293,07/01/1975,1975,JAN,1
906,27/06/2007,2007,JUN,6
11332,14/03/1980,1980,MAR,3
910,25/05/1981,1981,MAI,5
11363,07/11/2006,2006,NOV,11
914,01/03/2011,2011,MAR,3
916,01/04/1994,1994,ABR,4
11396,18/09/1997,1997,SET,9
920,18/07/2008,2008,JUL,7
11471,22/10/1984,1984,OUT,10
11479,05/11/1986,1986,NOV,11
926,11/03/1991,1991,MAR,3
928,29/08/1973,1973,AGO,8
930,11/12/1990,1990,DEZ,12
932,21/01/1971,1971,JAN,1
934,29/01/1991,1991,JAN,1
11513,15/04/1974,1974,ABR,4
11524,03/03/1993,1993,MAR,3
940,17/05/1988,1988,MAI,5
942,06/04/1983,1983,ABR,4
11537,29/10/1976,1976,OUT,10
946,20/09/1971,1971,SET,9
948,14/08/1986,1986,AGO,8
950,04/06/1992,1992,JUN,6
952,24/05/1977,1977,MAI,5
954,06/09/1990,1990,SET,9
956,19/09/1984,1984,SET,9
958,02/05/1992,1992,MAI,5
960,01/03/1977,1977,MAR,3
962,27/03/1992,1992,MAR,3
11583,20/01/2005,2005,JAN,1
966,06/08/1986,1986,AGO,8
968,06/10/1976,1976,OUT,10
970,01/03/1989,1989,MAR,3
11630,24/07/2003,2003,JUL,7
974,18/02/1981,1981,FEV,2
976,07/08/1991,1991,AGO,8
13089,29/01/1990,1990,JAN,1
11663,08/07/1987,1987,JUL,7
981,15/07/1991,1991,JUL,7
983,17/01/1986,1986,JAN,1
11707,18/07/2002,2002,JUL,7
11720,24/01/2000,2000,JAN,1
11749,16/07/2007,2007,JUL,7
991,13/02/2001,2001,FEV,2
11773,18/07/1997,1997,JUL,7
11785,23/04/1976,1976,ABR,4
11802,29/11/1973,1973,NOV,11
11841,28/05/2009,2009,MAI,5
11883,10/01/1978,1978,JAN,1
11905,20/12/1984,1984,DEZ,12
1005,11/05/2009,2009,MAI,5
1007,26/08/2009,2009,AGO,8
1009,25/03/2009,2009,MAR,3
11949,05/05/1987,1987,MAI,5
1013,16/07/2009,2009,JUL,7
11964,22/01/1968,1968,JAN,1
12081,17/07/1990,1990,JUL,7
9283,30/03/2000,2000,MAR,3
1020,03/03/2008,2008,MAR,3
12109,07/08/2002,2002,AGO,8
1024,12/04/2007,2007,ABR,4
1026,17/02/2012,2012,FEV,2
12207,06/09/2004,2004,SET,9
1030,12/02/1998,1998,FEV,2
12222,08/07/2005,2005,JUL,7
1034,26/02/2010,2010,FEV,2
993,15/04/1996,1996,ABR,4
11880,20/05/1980,1980,MAI,5
1038,22/12/1987,1987,DEZ,12
1040,06/02/2009,2009,FEV,2
1042,04/03/2002,2002,MAR,3
1044,31/07/2008,2008,JUL,7
1046,20/09/1996,1996,SET,9
1048,06/09/1996,1996,SET,9
1050,30/10/1992,1992,OUT,10
1052,19/08/2002,2002,AGO,8
1054,02/12/1987,1987,DEZ,12
1056,04/11/2005,2005,NOV,11
199,26/10/1999,1999,OUT,10
12354,09/02/1999,1999,FEV,2
1061,21/01/1994,1994,JAN,1
1063,06/01/2003,2003,JAN,1
12388,14/12/1988,1988,DEZ,12
12392,30/09/1988,1988,SET,9
12401,16/04/1993,1993,ABR,4
1071,30/09/2005,2005,SET,9
12429,27/12/1988,1988,DEZ,12
1075,30/01/1998,1998,JAN,1
12456,02/05/2000,2000,MAI,5
1079,24/04/2008,2008,ABR,4
12535,23/12/1999,1999,DEZ,12
1083,17/11/2006,2006,NOV,11
12580,23/10/1998,1998,OUT,10
1087,15/07/2006,2006,JUL,7
12607,02/07/1997,1997,JUL,7
1091,29/03/2005,2005,MAR,3
12637,28/01/1993,1993,JAN,1
1095,03/11/2004,2004,NOV,11
12713,18/09/2003,2003,SET,9
12759,04/12/1978,1978,DEZ,12
1101,20/08/2012,2012,AGO,8
12778,21/08/1967,1967,AGO,8
1105,31/12/1970,1970,DEZ,12
1107,09/04/1992,1992,ABR,4
1109,17/03/1970,1970,MAR,3
1111,26/09/1997,1997,SET,9
1113,18/11/1985,1985,NOV,11
1115,03/08/1978,1978,AGO,8
1117,23/02/1984,1984,FEV,2
12818,14/11/2008,2008,NOV,11
1121,27/11/1985,1985,NOV,11
1123,07/12/1988,1988,DEZ,12
1125,06/08/1990,1990,AGO,8
1127,19/09/1983,1983,SET,9
1129,08/01/1988,1988,JAN,1
1131,31/07/1986,1986,JUL,7
1133,08/08/1985,1985,AGO,8
1135,01/10/1978,1978,OUT,10
1137,08/12/1980,1980,DEZ,12
1139,27/05/1992,1992,MAI,5
1141,15/01/1992,1992,JAN,1
1143,05/08/1987,1987,AGO,8
1145,23/04/1993,1993,ABR,4
1147,29/12/1993,1993,DEZ,12
364,22/06/1993,1993,JUN,6
1150,27/09/1966,1966,SET,9
1152,04/02/1992,1992,FEV,2
13305,07/05/2002,2002,MAI,5
1155,21/05/1982,1982,MAI,5
1157,22/10/1991,1991,OUT,10
1159,28/06/1968,1968,JUN,6
1161,05/08/1991,1991,AGO,8
1163,27/11/1970,1970,NOV,11
1165,04/05/1993,1993,MAI,5
1167,19/04/1994,1994,ABR,4
1169,02/11/1988,1988,NOV,11
1171,26/03/1976,1976,MAR,3
1173,03/04/1975,1975,ABR,4
9799,02/08/1989,1989,AGO,8
12983,08/12/1998,1998,DEZ,12
1178,28/01/1986,1986,JAN,1
1180,01/08/1978,1978,AGO,8
1182,20/12/1985,1985,DEZ,12
1184,14/02/1989,1989,FEV,2
1186,09/12/1980,1980,DEZ,12
1188,22/11/1977,1977,NOV,11
1190,11/11/1976,1976,NOV,11
13032,28/12/2000,2000,DEZ,12
1194,26/07/1977,1977,JUL,7
1196,18/04/1986,1986,ABR,4
1198,23/01/1985,1985,JAN,1
1200,28/07/1986,1986,JUL,7
1202,11/07/1978,1978,JUL,7
1204,30/07/1984,1984,JUL,7
13077,23/02/1999,1999,FEV,2
936,12/02/1990,1990,FEV,2
1209,09/02/1988,1988,FEV,2
1211,18/05/1979,1979,MAI,5
1206,17/01/1990,1990,JAN,1
1214,17/03/2005,2005,MAR,3
1216,23/02/1967,1967,FEV,2
1218,02/06/1992,1992,JUN,6
1220,26/03/1991,1991,MAR,3
1222,14/04/1987,1987,ABR,4
13168,23/11/1982,1982,NOV,11
13179,17/11/2000,2000,NOV,11
1228,26/03/1973,1973,MAR,3
1230,07/01/1977,1977,JAN,1
13216,06/09/1989,1989,SET,9
1234,26/04/1993,1993,ABR,4
1236,26/10/1978,1978,OUT,10
1238,06/08/1991,1991,AGO,8
13250,16/07/1981,1981,JUL,7
13254,25/09/1969,1969,SET,9
1244,31/07/1980,1980,JUL,7
1246,28/02/1982,1982,FEV,2
1248,01/11/1973,1973,NOV,11
1250,05/06/1991,1991,JUN,6
1252,14/08/1979,1979,AGO,8
1254,24/12/1981,1981,DEZ,12
1256,01/09/1987,1987,SET,9
1258,09/10/1980,1980,OUT,10
13268,02/10/1997,1997,OUT,10
1262,31/05/2005,2005,MAI,5
1264,09/12/1996,1996,DEZ,12
638,07/07/2011,2011,JUL,7
13330,19/07/2007,2007,JUL,7
10635,18/05/1977,1977,MAI,5
1270,26/04/1996,1996,ABR,4
13354,15/03/1991,1991,MAR,3
13374,27/01/1988,1988,JAN,1
13385,29/01/1987,1987,JAN,1
13463,13/03/2002,2002,MAR,3
1280,17/05/2001,2001,MAI,5
13497,20/03/1980,1980,MAR,3
13534,24/03/1994,1994,MAR,3
1286,28/12/2010,2010,DEZ,12
13540,04/12/1996,1996,DEZ,12
13581,21/11/1969,1969,NOV,11
13590,06/05/2003,2003,MAI,5
13625,29/03/2000,2000,MAR,3
9613,19/11/2011,2011,NOV,11
13645,16/02/2004,2004,FEV,2
13664,07/02/1977,1977,FEV,2
1301,18/11/2008,2008,NOV,11
557,16/05/2011,2011,MAI,5
1304,06/05/1982,1982,MAI,5
95,26/10/2010,2010,OUT,10
13703,12/12/1988,1988,DEZ,12
13736,26/06/2007,2007,JUN,6
1311,28/09/2009,2009,SET,9
1313,02/07/2011,2011,JUL,7
13769,03/05/2007,2007,MAI,5
13787,05/05/1999,1999,MAI,5
13791,15/01/1997,1997,JAN,1
1320,27/07/1998,1998,JUL,7
1322,05/04/1997,1997,ABR,4
598,14/09/2012,2012,SET,9
13802,21/06/1977,1977,JUN,6
13835,07/07/1975,1975,JUL,7
13832,17/10/1997,1997,OUT,10
13856,06/02/1998,1998,FEV,2
1332,06/01/2012,2012,JAN,1
13936,13/04/1976,1976,ABR,4
1336,17/06/1992,1992,JUN,6
1338,13/02/2007,2007,FEV,2
1340,21/05/2009,2009,MAI,5
13974,20/07/1995,1995,JUL,7
1344,01/06/2004,2004,JUN,6
13992,05/01/2007,2007,JAN,1
1348,06/06/2012,2012,JUN,6
14048,14/01/1968,1968,JAN,1
1352,05/01/2010,2010,JAN,1
8762,13/02/2012,2012,FEV,2
14073,10/07/1986,1986,JUL,7
14113,25/03/1997,1997,MAR,3
14109,27/06/2008,2008,JUN,6
1360,07/02/2000,2000,FEV,2
12942,17/10/2008,2008,OUT,10
13651,19/02/1987,1987,FEV,2
642,18/05/2012,2012,MAI,5
14118,13/09/2005,2005,SET,9
14129,19/10/1978,1978,OUT,10
1369,11/04/1986,1986,ABR,4
1371,04/06/1999,1999,JUN,6
10455,18/08/2004,2004,AGO,8
1374,03/02/1986,1986,FEV,2
1376,13/11/1992,1992,NOV,11
12767,09/04/1984,1984,ABR,4
14198,29/05/2006,2006,MAI,5
14206,08/11/1972,1972,NOV,11
1383,22/02/1994,1994,FEV,2
14274,15/03/2006,2006,MAR,3
14241,17/12/1976,1976,DEZ,12
14372,06/02/2002,2002,FEV,2
1390,20/06/2002,2002,JUN,6
1392,22/04/2002,2002,ABR,4
299,04/08/2006,2006,AGO,8
1395,17/11/2008,2008,NOV,11
14443,14/03/1975,1975,MAR,3
1399,02/02/2000,2000,FEV,2
1401,20/06/1997,1997,JUN,6
14484,09/02/2000,2000,FEV,2
14503,03/01/2007,2007,JAN,1
14548,24/05/1991,1991,MAI,5
1409,18/07/1985,1985,JUL,7
3512,30/07/1998,1998,JUL,7
1032,04/04/2008,2008,ABR,4
1413,20/02/2004,2004,FEV,2
1415,05/03/1996,1996,MAR,3
1417,31/08/1995,1995,AGO,8
1419,14/03/2007,2007,MAR,3
1421,17/03/2004,2004,MAR,3
1423,04/01/2010,2010,JAN,1
14611,08/01/1979,1979,JAN,1
1427,26/08/1970,1970,AGO,8
14624,17/08/1970,1970,AGO,8
1431,28/10/1999,1999,OUT,10
1433,20/07/1998,1998,JUL,7
1435,09/12/1998,1998,DEZ,12
14650,06/10/2012,2012,OUT,10
14660,18/04/2005,2005,ABR,4
14683,10/07/2000,2000,JUL,7
14688,10/04/2000,2000,ABR,4
1445,12/03/2010,2010,MAR,3
1447,02/10/1992,1992,OUT,10
1449,04/06/1974,1974,JUN,6
14717,03/12/2001,2001,DEZ,12
1453,30/12/2009,2009,DEZ,12
1455,10/03/1998,1998,MAR,3
1457,13/07/2007,2007,JUL,7
