pk_cnae,nu_ordem,cd_ramo_atividade,cnae_dig2,de_ramo_atividade,ramo_atividade,divisao
17878,0,5611203,56,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",SERVIÇOS ADMINISTRATIVOS,ALIMENTAÇÃO
17879,0,3329501,33,SERVICOS DE MONTAGEM DE MOVEIS DE QUALQUER MATERIAL,SERVIÇOS DIVERSOS,"MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTO"
17880,0,4330404,43,ALUGUEL DE IMOVEIS PROPRIOS,INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
17880,1,6463800,64,"ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA",BENS DE CAPITAL,ATIVIDADES DE SERVIÇOS FINANCEIROS
17880,2,6810201,68,COMPRA E VENDA DE IMOVEIS PROPRIOS,SERVIÇOS ADMINISTRATIVOS,ATIVIDADES IMOBILIÁRIAS
17880,3,6810202,68,"OUTRAS SOCIEDADES DE PARTICIPACAO, EXCETO HOLDINGS",SERVIÇOS ADMINISTRATIVOS,ATIVIDADES IMOBILIÁRIAS
17880,4,7020400,70,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,SERVIÇOS DE EDUCAÇÃO,ATIVIDADES DE SEDES DE EMPRESAS E DE CONSULTORIA EM GESTÃO EMPRESARIAL
17881,0,4751200,47,COMERCIO VAREJISTA DE ARTIGOS DE COLCHOARIA,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17881,1,4753900,47,COMERCIO VAREJISTA DE MOVEIS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17881,2,4754701,47,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17881,3,4754702,47,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17881,4,4757100,47,"COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17882,0,4723700,47,COMERCIO VAREJISTA DE BEBIDAS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17883,0,1412602,14,"ALUGUEL DE OBJETOS DO VESTUARIO, JOIAS E ACESSORIOS",DIVERSOS,CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS
17883,1,4755503,47,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17883,2,4781400,47,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17883,3,7723300,77,"CONFECCAO, SOB MEDIDA, DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS",SERVIÇOS PROFISSIONAIS E TÉCNICOS,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS
17884,0,8112500,81,CONDOMINIOS PREDIAIS,SERVIÇOS PROFISSIONAIS E TÉCNICOS,SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS
17885,0,4755502,47,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17885,1,4761003,47,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17886,0,1531901,15,ALUGUEL DE IMOVEIS PROPRIOS,DIVERSOS,"PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS"
17886,1,1533500,15,"ALUGUEL DE OUTRAS MAQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NAO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR",DIVERSOS,"PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS"
17886,2,6810202,68,FABRICACAO DE CALCADOS DE COURO,SERVIÇOS ADMINISTRATIVOS,ATIVIDADES IMOBILIÁRIAS
17886,3,7739099,77,FABRICACAO DE CALCADOS DE MATERIAL SINTETICO,SERVIÇOS PROFISSIONAIS E TÉCNICOS,ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS
17887,0,5611203,56,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",SERVIÇOS ADMINISTRATIVOS,ALIMENTAÇÃO
17888,0,5320201,53,HIGIENE E EMBELEZAMENTO DE ANIMAIS DOMESTICOS,VAREJO,CORREIO E OUTRAS ATIVIDADES DE ENTREGA
17888,1,7319002,73,PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE,SERVIÇOS DE EDUCAÇÃO,PUBLICIDADE E PESQUISA DE MERCADO
17888,2,8211300,82,PROMOCAO DE VENDAS,SERVIÇOS PROFISSIONAIS E TÉCNICOS,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS"
17888,3,8219999,82,SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO,SERVIÇOS PROFISSIONAIS E TÉCNICOS,"SERVIÇOS DE ESCRITÓRIO, DE APOIO ADMINISTRATIVO E OUTROS SERVIÇOS PRESTADOS ÀS EMPRESAS"
17888,4,9609208,96,SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL,SERVIÇOS DIVERSOS,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
17889,0,5611203,56,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",SERVIÇOS ADMINISTRATIVOS,ALIMENTAÇÃO
17890,0,2539001,25,"FABRICACAO DE ARTIGOS DE SERRALHERIA, EXCETO ESQUADRIAS",TELECOM,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS"
17890,1,2542000,25,"SERVICOS DE USINAGEM, TORNEARIA E SOLDA",TELECOM,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS"
17891,0,4541204,45,COMERCIO A VAREJO DE MOTOCICLETAS E MOTONETAS USADAS,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17891,1,4541205,45,COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17891,2,4763603,47,"COMERCIO VAREJISTA DE BICICLETAS E TRICICLOS, PECAS E ACESSORIOS",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17892,0,9312300,93,"CLUBES SOCIAIS, ESPORTIVOS E SIMILARES",SERVIÇOS DIVERSOS,ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER
17893,0,4723700,47,COMERCIO VAREJISTA DE BEBIDAS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17893,1,5611203,56,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",SERVIÇOS ADMINISTRATIVOS,ALIMENTAÇÃO
17894,0,4755502,47,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17895,0,4721104,47,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17895,1,4755502,47,COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17895,2,4763601,47,"COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17895,3,4789001,47,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17895,4,4789099,47,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17896,0,4120400,41,COMERCIO ATACADISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,INDÚSTRIA DA CONSTRUÇÃO,CONSTRUÇÃO DE EDIFÍCIOS
17896,1,4299501,42,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  SUPERMERCADOS",INDÚSTRIA DIGITAL,OBRAS DE INFRA-ESTRUTURA
17896,2,4679699,46,CONSTRUCAO DE EDIFICIOS,ATACADO,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
17896,3,4711302,47,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17896,4,4924800,49,TRANSPORTE ESCOLAR,TRANSPORTE,TRANSPORTE TERRESTRE
17897,0,1629301,16,FABRICACAO DE ARTEFATOS DE MATERIAL PLASTICO PARA OUTROS USOS NAO ESPECIFICADOS ANTERIORMENTE,DIVERSOS,FABRICAÇÃO DE PRODUTOS DE MADEIRA
17897,1,1749400,17,"FABRICACAO DE ARTEFATOS DIVERSOS DE MADEIRA, EXCETO MOVEIS",PAPEL E CELULOSE,"FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL"
17897,2,2229399,22,"FABRICACAO DE OUTROS ARTEFATOS E PRODUTOS DE CONCRETO, CIMENTO, FIBROCIMENTO, GESSO E MATERIAIS SEMELHANTES",SIDERÚRGICA-METALURGIA,FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO
17897,3,2330399,23,"FABRICACAO DE PRODUTOS DE PASTAS CELULOSICAS, PAPEL, CARTOLINA, PAPELCARTAO E PAPELAO ONDULADO NAO ESPECIFICADOS ANTERIORMENTE",SIDERÚRGICA-METALURGIA,FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS
17897,4,3299099,32,FABRICACAO DE PRODUTOS DIVERSOS NAO ESPECIFICADOS ANTERIORMENTE,DIVERSOS,FABRICAÇÃO DE PRODUTOS DIVERSOS
17898,0,4755502,47,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17898,1,4755503,47,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17898,2,4761003,47,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17898,3,4781400,47,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17898,4,4789001,47,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17899,0,0111302,01,CULTIVO DE MILHO,PRODUTOS DE AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS"
17900,0,4299501,42,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,INDÚSTRIA DIGITAL,OBRAS DE INFRA-ESTRUTURA
17900,1,4321500,43,INSTALACAO E MANUTENCAO ELETRICA,INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
17900,2,4322301,43,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
17900,3,4329199,43,OUTRAS OBRAS DE INSTALACOES EM CONSTRUCOES NAO ESPECIFICADAS ANTERIORMENTE,INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
17901,0,4781400,47,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17901,1,4782201,47,COMERCIO VAREJISTA DE CALCADOS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17901,2,4789099,47,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17902,0,4723700,47,BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17902,1,5611202,56,COMERCIO VAREJISTA DE BEBIDAS,SERVIÇOS ADMINISTRATIVOS,ALIMENTAÇÃO
17903,0,9493600,94,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
17903,1,9499500,94,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
17904,0,2539001,25,INSTALACAO E MANUTENCAO ELETRICA,TELECOM,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS"
17904,1,4321500,43,"SERVICOS DE USINAGEM, TORNEARIA E SOLDA",INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
17904,2,4399199,43,SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE,INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
17905,0,3313901,33,COMERCIO VAREJISTA DE MATERIAIS HIDRAULICOS,SERVIÇOS DIVERSOS,"MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTO"
17905,1,4742300,47,COMERCIO VAREJISTA DE MATERIAL ELETRICO,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17905,2,4744003,47,"MANUTENCAO E REPARACAO DE GERADORES, TRANSFORMADORES E MOTORES ELETRICOS",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17906,0,5620102,56,OUTRAS ATIVIDADES DE RECREACAO E LAZER NAO ESPECIFICADAS ANTERIORMENTE,SERVIÇOS ADMINISTRATIVOS,ALIMENTAÇÃO
17906,1,9329899,93,SERVICOS DE ALIMENTACAO PARA EVENTOS E RECEPCOES  BUFE,SERVIÇOS DIVERSOS,ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER
17907,0,4751200,47,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17908,0,4771701,47,"COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17909,0,4399103,43,OBRAS DE ALVENARIA,INDÚSTRIA DIGITAL,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO
17910,0,9491000,94,ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
17911,0,8650004,86,ATIVIDADES DE FISIOTERAPIA,SERVIÇOS DE SAÚDE,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA
17912,0,0113000,01,CRIACAO DE BOVINOS PARA CORTE,PRODUTOS DE AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS"
17912,1,0151201,01,CULTIVO DE CANADEACUCAR,PRODUTOS DE AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS"
17913,0,5611203,56,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",SERVIÇOS ADMINISTRATIVOS,ALIMENTAÇÃO
17914,0,4722901,47,COMERCIO VAREJISTA DE CARNES  ACOUGUES,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17915,0,4781400,47,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17916,0,0162899,01,ATIVIDADES DE APOIO A PECUARIA NAO ESPECIFICADAS ANTERIORMENTE,PRODUTOS DE AGROPECUÁRIA,"AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS"
17916,1,4771704,47,COMERCIO VAREJISTA DE MEDICAMENTOS VETERINARIOS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17917,0,4520001,45,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17917,1,4520002,45,SERVICOS DE ALINHAMENTO E BALANCEAMENTO DE VEICULOS AUTOMOTORES,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17917,2,4520003,45,SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17917,3,4520004,45,SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17917,4,4530703,45,SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17918,0,4757100,47,COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17918,1,4763601,47,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17918,2,4789001,47,"COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17918,3,6190699,61,OUTRAS ATIVIDADES DE TELECOMUNICACOES NAO ESPECIFICADAS ANTERIORMENTE,TÊXTEIS,TELECOMUNICAÇÕES
17919,0,9492800,94,ATIVIDADES DE ORGANIZACOES POLITICAS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
17920,0,4520001,45,SERVICOS DE ALINHAMENTO E BALANCEAMENTO DE VEICULOS AUTOMOTORES,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17920,1,4520003,45,"SERVICOS DE LAVAGEM, LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES",VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17920,2,4520004,45,SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17920,3,4520005,45,SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,VAREJO,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS
17921,0,8599603,85,TREINAMENTO EM INFORMATICA,SERVIÇOS DE EDUCAÇÃO,EDUCAÇÃO
17922,0,7490103,74,SERVICOS DE AGRONOMIA E DE CONSULTORIA AS ATIVIDADES AGRICOLAS E PECUARIAS,SERVIÇOS DE EDUCAÇÃO,"OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS"
17923,0,4789099,47,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17924,0,9430800,94,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
17924,1,9493600,94,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
17924,2,9499500,94,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,SERVIÇOS DIVERSOS,ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS
17925,0,5611202,56,BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS,SERVIÇOS ADMINISTRATIVOS,ALIMENTAÇÃO
17926,0,9511800,95,REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS,SERVIÇOS DE EDUCAÇÃO,REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS
17927,0,4781400,47,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17927,1,4782201,47,COMERCIO VAREJISTA DE CALCADOS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17927,2,4789001,47,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17928,0,9609299,96,OUTRAS ATIVIDADES DE SERVICOS PESSOAIS NAO ESPECIFICADAS ANTERIORMENTE,SERVIÇOS DIVERSOS,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS
17929,0,4751200,47,COMERCIO VAREJISTA DE EQUIPAMENTOS PARA ESCRITORIO,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17929,1,4752100,47,COMERCIO VAREJISTA DE MOVEIS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17929,2,4753900,47,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17929,3,4754701,47,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17929,4,4789007,47,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17930,0,4712100,47,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17931,0,4639701,46,COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS EM GERAL,ATACADO,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS"
17931,1,4724500,47,COMERCIO VAREJISTA DE HORTIFRUTIGRANJEIROS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17931,2,4729699,47,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17932,0,5590601,55,"ALBERGUES, EXCETO ASSISTENCIAIS",SERVIÇOS DE ALOJAMENTO/ALIMENTAÇÃO,ALOJAMENTO
17933,0,4744005,47,"AGENCIAMENTO DE CARGAS, EXCETO PARA O TRANSPORTE MARITIMO",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17933,1,4744099,47,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17933,2,5250803,52,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE,VAREJO,ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
17934,0,4713002,47,COMERCIO VAREJISTA DE PLANTAS E FLORES NATURAIS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17934,1,4789002,47,"LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17935,0,4763601,47,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17935,1,4772500,47,COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17935,2,4781400,47,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17935,3,4789099,47,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,SERVIÇOS DE SANEAMENTO BÁSICO,COMÉRCIO VAREJISTA
17936,0,6821801,68,CORRETAGEM NA COMPRA E VENDA E AVALIACAO DE IMOVEIS,SERVIÇOS ADMINISTRATIVOS,ATIVIDADES IMOBILIÁRIAS
